front.wibuku.app	/server-info	404	53	application/json		actuator
front.wibuku.app	/server-status	404	55	application/json		actuator
front.wibuku.app	/siteadmin	404	51	application/json		admin
front.wibuku.app	/sitemap.xml	404	53	application/json		actuator
front.wibuku.app	/startup	404	49	application/json		actuator
front.wibuku.app	/status	404	48	application/json		actuator
front.wibuku.app	/superadmin	404	52	application/json		admin
front.wibuku.app	/swagger	404	49	application/json		actuator
front.wibuku.app	/swagger-ui.html	404	57	application/json		actuator
front.wibuku.app	/swagger-ui/swagger-ui.html	404	68	application/json		actuator
front.wibuku.app	/swagger.json	404	54	application/json		actuator
front.wibuku.app	/swagger.yaml	404	54	application/json		actuator
front.wibuku.app	/swagger/v1/swagger.json	404	65	application/json		actuator
front.wibuku.app	/swagger/v2/swagger.json	404	65	application/json		actuator
front.wibuku.app	/trace	404	47	application/json		actuator
front.wibuku.app	/trace.axd	404	51	application/json		actuator
front.wibuku.app	/user/login	404	52	application/json		admin
front.wibuku.app	/v1	404	44	application/json		api
front.wibuku.app	/v1/graphql	404	52	application/json		graphql
front.wibuku.app	/v2	404	44	application/json		api
front.wibuku.app	/v2/api-docs	404	53	application/json		actuator
front.wibuku.app	/v3	404	44	application/json		api
front.wibuku.app	/v3/api-docs	404	53	application/json		actuator
front.wibuku.app	/v3/api-docs/swagger-ui	404	64	application/json		actuator
front.wibuku.app	/wp-admin	404	50	application/json		admin
front.wibuku.app	/wp-admin/	404	51	application/json		admin
front.wibuku.app	/wp-login.php	404	54	application/json		admin
