admin.wibuku.app	/api/v3	404	18	text/plain;	charset=utf-8	api
admin.wibuku.app	/api/version	404	23	text/plain;	charset=utf-8	api
admin.wibuku.app	/auth	404	16	text/plain;	charset=utf-8	api
admin.wibuku.app	/auth/	404	17	text/plain;	charset=utf-8	api
admin.wibuku.app	/auth/login	404	22	text/plain;	charset=utf-8	api
admin.wibuku.app	/auth/register	404	25	text/plain;	charset=utf-8	api
admin.wibuku.app	/auth/v1	404	19	text/plain;	charset=utf-8	api
admin.wibuku.app	/auth/v1/authorize	404	29	text/plain;	charset=utf-8	api
admin.wibuku.app	/auth/v1/token	404	25	text/plain;	charset=utf-8	api
admin.wibuku.app	/backoffice	404	22	text/plain;	charset=utf-8	admin
admin.wibuku.app	/backoffice/	404	23	text/plain;	charset=utf-8	admin
admin.wibuku.app	/console	404	19	text/plain;	charset=utf-8	admin
admin.wibuku.app	/controlpanel	404	24	text/plain;	charset=utf-8	admin
admin.wibuku.app	/cp	404	14	text/plain;	charset=utf-8	admin
admin.wibuku.app	/cpanel	404	18	text/plain;	charset=utf-8	admin
admin.wibuku.app	/cpanel/	404	19	text/plain;	charset=utf-8	admin
admin.wibuku.app	/dashboard	404	21	text/plain;	charset=utf-8	admin
admin.wibuku.app	/debug	404	17	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/debug/pprof	404	23	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/debug/vars	404	22	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/explorer	404	20	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/gql	404	15	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/gql/v1	404	18	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/graphiql	404	20	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/graphql	404	19	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/graphql/playground	404	30	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/graphql/schema	404	26	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/graphql/v1	404	22	text/plain;	charset=utf-8	graphql
admin.wibuku.app	/health	404	18	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/humans.txt	404	22	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/info	404	16	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/json	404	16	text/plain;	charset=utf-8	api
admin.wibuku.app	/live	404	16	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/liveness	404	20	text/plain;	charset=utf-8	actuator
admin.wibuku.app	/login	404	17	text/plain;	charset=utf-8	admin
admin.wibuku.app	/login.php	404	21	text/plain;	charset=utf-8	admin
admin.wibuku.app	/login/	404	18	text/plain;	charset=utf-8	admin
admin.wibuku.app	/management	404	22	text/plain;	charset=utf-8	admin
admin.wibuku.app	/management/	404	23	text/plain;	charset=utf-8	admin
admin.wibuku.app	/manager	404	19	text/plain;	charset=utf-8	admin
admin.wibuku.app	/manager/	404	20	text/plain;	charset=utf-8	admin
admin.wibuku.app	/moderator	404	21	text/plain;	charset=utf-8	admin
admin.wibuku.app	/oauth/authorize	404	27	text/plain;	charset=utf-8	api
admin.wibuku.app	/oauth/token	404	23	text/plain;	charset=utf-8	api
admin.wibuku.app	/openapi.json	404	24	text/plain;	charset=utf-8	actuator
